BBOalert
Option
,1C,See chat message#16+; any distribution except 16-23 with 4441 distribution
1C--1H--1N--2D--3D--,3S,H or xx (H=A;K or Q)
1C--1H--1N--2D--3D--,3N,Hx or xxx (H=A;K or Q)
1C--1H--1N--2D--3D--,4C,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2D--3D--,4D,Xxxx (H=A;K or Q)
1C--1H--1N--2D--3D--,4H,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2D--3D--,4S,HHxx (H=A;K or Q)
1C--1H--1N--2D--3D--,4N,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2D--3D--,5C,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2D--3D--,5D,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2D--3D--3H--,3S,IOTA; Secondary trump asking in !S
1C--1H--1N--2D--3D--3H--,3N,To Play
1C--1H--1N--2D--3D--3H--,4C,IOTA: Secondary trump asking in !C
1C--1H--1N--2D--3D--3H--,4D,Repeat Theta: asking to clarify
1C--1H--1N--2D--3D--3S--,3N,To Play
1C--1H--1N--2D--3D--3S--,4C,IOTA: Secondary trump asking in !C
1C--1H--1N--2D--3D--3S--,4D,Repeat Theta: asking to clarify
1C--1H--1N--2H--,2S,THETA: trump asking in !S
1C--1H--1N--2H--,2N,Handing over Captaincy
1C--1H--1N--2H--,3C,THETA: trump asking in !C
1C--1H--1N--2H--,3D,THETA: trump asking in !D
1C--1H--1N--2H--,3H,Gamma; Trump suit asking
1C--1H--1N--2H--2S--,2N,VOID or x
1C--1H--1N--2H--2S--,3C,H or xx (H=A;K or Q)
1C--1H--1N--2H--2S--,3D,Hx or xxx (H=A;K or Q)
1C--1H--1N--2H--2S--,3H,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2H--2S--,3S,Xxxx (H=A;K or Q)
1C--1H--1N--2H--2S--,3N,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2H--2S--,4C,HHxx (H=A;K or Q)
1C--1H--1N--2H--2S--,4D,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2H--2S--,4H,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2H--2S--,4S,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2H--2S--2N--,4H,Signoff 2+!Hs
1C--1H--1N--2H--2N--,3C,4 cards
1C--1H--1N--2H--2N--,3D,4 cards
1C--1H--1N--2H--2N--,3H,Strong 6+-card !H suit
1C--1H--1N--2H--2N--,3S,4-card suit
1C--1H--1N--2H--2N--,3N,Natural and "to play"; semi-bal. hand with 5-card !H.
1C--1H--1N--2H--3C--,3D,VOID or x
1C--1H--1N--2H--3C--,3H,H or xx (H=A;K or Q)
1C--1H--1N--2H--3C--,3S,Hx or xxx (H=A;K or Q)
1C--1H--1N--2H--3C--,3N,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2H--3C--,4C,Xxxx (H=A;K or Q)
1C--1H--1N--2H--3C--,4D,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2H--3C--,4H,HHxx (H=A;K or Q)
1C--1H--1N--2H--3C--,4S,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2H--3C--,4N,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2H--3C--,5C,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2H--3C--3H--,4H,Signoff 
1C--1H--1N--2H--3D--,3H,VOID or x
1C--1H--1N--2H--3D--,3S,H or xx (H=A;K or Q)
1C--1H--1N--2H--3D--,3N,Hx or xxx (H=A;K or Q)
1C--1H--1N--2H--3D--,4C,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2H--3D--,4D,Xxxx (H=A;K or Q)
1C--1H--1N--2H--3D--,4H,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2H--3D--,4S,HHxx (H=A;K or Q)
1C--1H--1N--2H--3D--,4N,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2H--3D--,5C,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2H--3D--,5D,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2H--3H--,3S,No Top Honour (any length)
1C--1H--1N--2H--3H--,3N,One Top Honour (5 cds) (A.K or Q)
1C--1H--1N--2H--3H--,4C,2 or 3 Top Honours 5 cds) (A.K or Q)
1C--1H--1N--2H--3H--,4D,One Top Honour (6cds) (A.K or Q)
1C--1H--1N--2H--3H--,4H,Two Top Honours (6cds) (A.K or Q)
1C--1H--1N--2H--3H--,4S,Three Top Honours 6cds) (A.K & Q)
1C--1H--1N--2H--3H--,4N,One Top Honour (7cds) (A.K or Q)
1C--1H--1N--2H--3H--3S--,3N,To Play
1C--1H--1N--2H--3H--3S--,4C,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--3S--,4D,Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--3S--,4H,To Play
1C--1H--1N--2H--3H--3S--,4S,Epsilon: What control of the suit?
1C--1H--1N--2H--3H--3N--,4C,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--3N--,4D,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--3N--,4H,SIgn Off
1C--1H--1N--2H--3H--3N--,4S,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4C--,4D,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4C--,4H,SIgn off
1C--1H--1N--2H--3H--4C--,4S,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4C--,5C,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4D--,4H,Sign off
1C--1H--1N--2H--3H--4D--,4S,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4D--,5C,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4D--,5D,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4H--,4S,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4H--,5C,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4H--,5D,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4S--,5C,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4S--,5D,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4S--,5H,To Play
1C--1H--1N--2H--3H--4S--,5S,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4N--,5C,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4N--,5D,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2H--3H--4N--,5H,To Play
1C--1H--1N--2H--3H--4N--,5S,EPSILON: Asking for degree of ctrls. in the suit
1C--1H--1N--2S--,2N,Handing over Captaincy
1C--1H--1N--2S--,3C,THETA: trump asking in !C
1C--1H--1N--2S--,3D,THETA: trump asking in !D
1C--1H--1N--2S--,3H,Gamma; Trump suit asking
1C--1H--1N--2S--,3S,THETA: trump asking in !S
1C--1H--1N--2S--,3N,To Play
1C--1H--1N--2S--2N--,3C,4 cards
1C--1H--1N--2S--2N--,3D,4 cards
1C--1H--1N--2S--2N--,3H,Strong 6+-card !H suit
1C--1H--1N--2S--2N--,3S,4-card suit
1C--1H--1N--2S--2N--,3N,Natural and "to play"; semi-bal. hand with 5-card !H.
1C--1H--1N--2S--3C--,3D,VOID or x
1C--1H--1N--2S--3C--,3H,H or xx (H=A;K or Q)
1C--1H--1N--2S--3C--,3S,Hx or xxx (H=A;K or Q)
1C--1H--1N--2S--3C--,3N,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2S--3C--,4C,Xxxx (H=A;K or Q)
1C--1H--1N--2S--3C--,4D,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2S--3C--,4H,HHxx (H=A;K or Q)
1C--1H--1N--2S--3C--,4S,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2S--3C--,4N,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2S--3C--,5C,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2S--3C--3H--,4H,Signoff 
1C--1H--1N--2S--3D--,3H,VOID or x
1C--1H--1N--2S--3D--,3S,H or xx (H=A;K or Q)
1C--1H--1N--2S--3D--,3N,Hx or xxx (H=A;K or Q)
1C--1H--1N--2S--3D--,4C,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2S--3D--,4D,Xxxx (H=A;K or Q)
1C--1H--1N--2S--3D--,4H,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2S--3D--,4S,HHxx (H=A;K or Q)
1C--1H--1N--2S--3D--,4N,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2S--3D--,5C,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2S--3D--,5D,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2S--3H--,3S,No Top Honour (any length)
1C--1H--1N--2S--3H--,3N,One Top Honour (5 cds) (A.K or Q)
1C--1H--1N--2S--3H--,4C,2 or 3 Top Honours 5 cds) (A.K or Q)
1C--1H--1N--2S--3H--,4D,One Top Honour (6cds) (A.K or Q)
1C--1H--1N--2S--3H--,4H,Two Top Honours (6cds) (A.K or Q)
1C--1H--1N--2S--3H--,4S,Three Top Honours 6cds) (A.K & Q)
1C--1H--1N--2S--3H--,4N,One Top Honour (7cds) (A.K or Q)
1C--1H--1N--2S--3S--,3N,VOID or x
1C--1H--1N--2S--3S--,4C,H or xx (H=A;K or Q)
1C--1H--1N--2S--3S--,4D,Hx or xxx (H=A;K or Q)
1C--1H--1N--2S--3S--,4H,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2S--3S--,4S,Xxxx (H=A;K or Q)
1C--1H--1N--2S--3S--,4N,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2S--3S--,5C,HHxx (H=A;K or Q)
1C--1H--1N--2S--3S--,5D,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2S--3S--,5H,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2S--3S--,5S,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2N--,3C,THETA: trump asking in !C
1C--1H--1N--2N--,3D,THETA: trump asking in !D
1C--1H--1N--2N--,3H,Gamma; Trump suit asking
1C--1H--1N--2N--,3S,THETA: trump asking in !S
1C--1H--1N--2N--,3N,To Play
1C--1H--1N--2N--3C--,3D,VOID or x
1C--1H--1N--2N--3C--,3H,H or xx (H=A;K or Q)
1C--1H--1N--2N--3C--,3S,Hx or xxx (H=A;K or Q)
1C--1H--1N--2N--3C--,3N,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2N--3C--,4C,Xxxx (H=A;K or Q)
1C--1H--1N--2N--3C--,4D,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2N--3C--,4H,HHxx (H=A;K or Q)
1C--1H--1N--2N--3C--,4S,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2N--3C--,4N,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2N--3C--,5C,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2N--3C--3H--,4H,Signoff 
1C--1H--1N--2N--3D--,3H,VOID or x
1C--1H--1N--2N--3D--,3S,H or xx (H=A;K or Q)
1C--1H--1N--2N--3D--,3N,Hx or xxx (H=A;K or Q)
1C--1H--1N--2N--3D--,4C,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2N--3D--,4D,Xxxx (H=A;K or Q)
1C--1H--1N--2N--3D--,4H,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2N--3D--,4S,HHxx (H=A;K or Q)
1C--1H--1N--2N--3D--,4N,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2N--3D--,5C,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2N--3D--,5D,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--2N--3H--,3S,No Top Honour (any length)
1C--1H--1N--2N--3H--,3N,One Top Honour (5 cds) (A.K or Q)
1C--1H--1N--2N--3H--,4C,2 or 3 Top Honours 5 cds) (A.K or Q)
1C--1H--1N--2N--3H--,4D,One Top Honour (6cds) (A.K or Q)
1C--1H--1N--2N--3H--,4H,Two Top Honours (6cds) (A.K or Q)
1C--1H--1N--2N--3H--,4S,Three Top Honours 6cds) (A.K & Q)
1C--1H--1N--2N--3H--,4N,One Top Honour (7cds) (A.K or Q)
1C--1H--1N--2N--3S--,3N,VOID or x
1C--1H--1N--2N--3S--,4C,H or xx (H=A;K or Q)
1C--1H--1N--2N--3S--,4D,Hx or xxx (H=A;K or Q)
1C--1H--1N--2N--3S--,4H,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--2N--3S--,4S,Xxxx (H=A;K or Q)
1C--1H--1N--2N--3S--,4N,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--2N--3S--,5C,HHxx (H=A;K or Q)
1C--1H--1N--2N--3S--,5D,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--2N--3S--,5H,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--2N--3S--,5S,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--3C--,3D,THETA: trump asking in !D
1C--1H--1N--3C--,3H,Gamma; Trump suit asking
1C--1H--1N--3C--,3S,THETA: trump asking in !S
1C--1H--1N--3C--,3N,To Play
1C--1H--1N--3C--,4C,THETA: trump asking in !C
1C--1H--1N--3C--,4D,BETA: asking for exact number of ctrls.
1C--1H--1N--3C--3D--,3H,VOID or x
1C--1H--1N--3C--3D--,3S,H or xx (H=A;K or Q)
1C--1H--1N--3C--3D--,3N,Hx or xxx (H=A;K or Q)
1C--1H--1N--3C--3D--,4C,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--3C--3D--,4D,Xxxx (H=A;K or Q)
1C--1H--1N--3C--3D--,4H,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--3C--3D--,4S,HHxx (H=A;K or Q)
1C--1H--1N--3C--3D--,4N,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--3C--3D--,5C,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--3C--3D--,5D,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--3C--3H--,3S,No Top Honour (any length)
1C--1H--1N--3C--3H--,3N,One Top Honour (5 cds) (A.K or Q)
1C--1H--1N--3C--3H--,4C,2 or 3 Top Honours 5 cds) (A.K or Q)
1C--1H--1N--3C--3H--,4D,One Top Honour (6cds) (A.K or Q)
1C--1H--1N--3C--3H--,4H,Two Top Honours (6cds) (A.K or Q)
1C--1H--1N--3C--3H--,4S,Three Top Honours 6cds) (A.K & Q)
1C--1H--1N--3C--3H--,4N,One Top Honour (7cds) (A.K or Q)
1C--1H--1N--3C--3S--,3N,VOID or x
1C--1H--1N--3C--3S--,4C,H or xx (H=A;K or Q)
1C--1H--1N--3C--3S--,4D,Hx or xxx (H=A;K or Q)
1C--1H--1N--3C--3S--,4H,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--3C--3S--,4S,Xxxx (H=A;K or Q)
1C--1H--1N--3C--3S--,4N,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--3C--3S--,5C,HHxx (H=A;K or Q)
1C--1H--1N--3C--3S--,5D,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--3C--3S--,5H,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--3C--3S--,5S,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--3C--4C--,4D,VOID or x
1C--1H--1N--3C--4C--,4H,H or xx (H=A;K or Q)
1C--1H--1N--3C--4C--,4S,Hx or xxx (H=A;K or Q)
1C--1H--1N--3C--4C--,4N,HH or Hxx (H=A;K or Q) Set trumps
1C--1H--1N--3C--4C--,5C,Xxxx (H=A;K or Q)
1C--1H--1N--3C--4C--,5D,HHx or Hxxx (H=A;K or Q)
1C--1H--1N--3C--4C--,5H,HHxx (H=A;K or Q)
1C--1H--1N--3C--4C--,5S,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--1N--3C--4C--,5N,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--1N--3C--4C--,6C,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--1N--3C--4D--,4H,7 ctrls. (A=2. K=1)
1C--1H--1N--3C--4D--,4S,8 ctrls. (A=2. K=1)
1C--1H--1N--3C--4D--,4N,9 ctrls. (A=2. K=1)
1C--1H--1N--3C--4D--,5C,10 ctrls. (A=2. K=1)
1C--1H--1N--3C--4D--,5D,11 ctrls. (A=2. K=1)
1C--1H--1N--3C--4D--,5H,12 ctrls. (A=2. K=1)
1C--1H--2C--,2D,Less than Qxx or xxxx in !C; 0-3 ctrls.
1C--1H--2C--,2H,Less than Qxx or xxxx in !C; 4+ ctrls.
1C--1H--2C--,2S,Qxx or xxxx or better in !C; 0-3 ctrls.
1C--1H--2C--,2N,Qxx or xxxx or better in !C; 4+ ctrls.
1C--1H--2C--,3C,Qxxx or Better in !C; 4 ctrls.
1C--1H--2C--,3D,Qxxx or Better in !C; 5 ctrls.
1C--1H--2C--,3H,Qxxx or Better in !C; 6 ctrls.
1C--1H--2C--2D--,2H,GAMMA Trump asking in the suit
1C--1H--2C--2D--,2S,IOTA: Secondary trump asking in !S
1C--1H--2C--2D--,2N,Handing over captaincy
1C--1H--2C--2D--,3C,THETA:Secondary trump asking in !C; agrees !C as trumps
1C--1H--2C--2D--,3D,IOTA: Secondary trump asking in !D
1C--1H--2C--2D--,4D,BETA Asking for number of ctrls.
1C--1H--2C--2D--2H--,2S,No Top Honour in !H; Any length
1C--1H--2C--2D--2H--,2N,One Top Honour in !H; 5-card suit
1C--1H--2C--2D--2H--,3C,Two or Three Top Honours in !H; 5-card suit
1C--1H--2C--2D--2H--,3D,One Top Honour in !H; 6-card suit
1C--1H--2C--2D--2H--,3H,Two Top Honours in !H; 6-card suit
1C--1H--2C--2D--2H--,3S,Three Top Honours in !H; 6-card suit
1C--1H--2C--2D--2H--,3N,One Top Honour in !H; 7-card suit
1C--1H--2C--2D--2H--,4C,Two Top Honours in !H; 7-card suit
1C--1H--2C--2D--2H--,4D,Three Top Honours in !H; 7-card suit
1C--1H--2C--2D--2S--,2N,H or xx or less (H=A;K or Q)
1C--1H--2C--2D--2S--,3C,Hx or xxx (H=A;K or Q)
1C--1H--2C--2D--2S--,3D,HH or Hxx (H=A;K or Q)
1C--1H--2C--2D--2S--,3H,xxxx
1C--1H--2C--2D--2S--,3S,HHx Hxxx (H=A;K or Q)
1C--1H--2C--2D--2S--,3N,HHxx (H=A;K or Q)
1C--1H--2C--2D--2S--,4C,xxxxx or xxxxxx
1C--1H--2C--2D--2S--,4D,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--2C--2D--2S--,4H,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--2C--2D--2N--,3C,Forcing 4+!Cs
1C--1H--2C--2D--2N--,3D,4 cards
1C--1H--2C--2D--2N--,3H,Strong 6+-card !H suit
1C--1H--2C--2D--2N--,3S,4-card suit
1C--1H--2C--2D--2N--,3N,Natural and "to play"; semi-bal. hand with 5-card !H.
1C--1H--2C--2D--3C--,3D,VOID or X
1C--1H--2C--2D--3C--,3H,H or xx ( H=(A; K or Q)
1C--1H--2C--2D--3C--,3S,Hx/xxx ( H=(A; K or Q) (Agrees !C)
1C--1H--2C--2D--3C--3S--,4D,Beta; General Control Ask
1C--1H--2C--2D--3D--,3H,H or xx or less (H=A;K or Q)
1C--1H--2C--2D--3D--,3S,Hx or xxx (H=A;K or Q)
1C--1H--2C--2D--3D--,3N,HH or Hxx (H=A;K or Q)
1C--1H--2C--2D--3D--,4C,Xxxx (H=A;K or Q)
1C--1H--2C--2D--3D--,4D,HHx or Hxxx (H=A;K or Q)
1C--1H--2C--2D--3D--,4H,HHxx (H=A;K or Q)
1C--1H--2C--2D--3D--,4S,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--2C--2D--3D--,4N,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--2C--2D--3D--,5C,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--2C--2D--4D--,4H,0 ctrls. (A=2 K=1)
1C--1H--2C--2D--4D--,4S,1 ctrls. (A=2 K=1)
1C--1H--2C--2D--4D--,4N,2 ctrls. (A=2 K=1)
1C--1H--2C--2D--4D--,5C,3 ctrls. (A=2 K=1)
1C--1H--2C--2H--,2S,IOTA: Secondary trump asking in !S
1C--1H--2C--2H--,2N,Handing over captaincy
1C--1H--2C--2H--,3C,THETA:Secondary trump asking in !C; agrees !C as trumps
1C--1H--2C--2H--,3D,IOTA: Secondary trump asking in !D
1C--1H--2C--2H--,3N,To Play
1C--1H--2C--2H--,4D,BETA Asking for number of ctrls.
1C--1H--2C--2H--2S--,2N,H or xx or less (H=A;K or Q)
1C--1H--2C--2H--2S--,3C,Hx or xxx (H=A;K or Q)
1C--1H--2C--2H--2S--,3D,HH or Hxx (H=A;K or Q)
1C--1H--2C--2H--2S--,3H,xxxx
1C--1H--2C--2H--2S--,3S,HHx Hxxx (H=A;K or Q)
1C--1H--2C--2H--2S--,3N,HHxx (H=A;K or Q)
1C--1H--2C--2H--2S--,4C,xxxxx or xxxxxx
1C--1H--2C--2H--2S--,4D,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--2C--2H--2S--,4H,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--2C--2H--2N--,3C,Forcing 4+!Cs
1C--1H--2C--2H--2N--,3D,4 cards
1C--1H--2C--2H--2N--,3H,Strong 6+-card !H suit
1C--1H--2C--2H--2N--,3S,4-card suit
1C--1H--2C--2H--2N--,3N,Natural and "to play"; semi-bal. hand with 5-card !H.
1C--1H--2C--2H--3C--,3D,VOID or X
1C--1H--2C--2H--3C--,3H,H or xx ( H=(A; K or Q)
1C--1H--2C--2H--3C--,3S,Hx/xxx ( H=(A; K or Q) (Agrees !C)
1C--1H--2C--2H--3C--3S--,4D,Beta; General Control Ask
1C--1H--2C--2H--3D--,3H,H or xx or less (H=A;K or Q)
1C--1H--2C--2H--3D--,3S,Hx or xxx (H=A;K or Q)
1C--1H--2C--2H--3D--,3N,HH or Hxx (H=A;K or Q)
1C--1H--2C--2H--3D--,4C,Xxxx (H=A;K or Q)
1C--1H--2C--2H--3D--,4D,HHx or Hxxx (H=A;K or Q)
1C--1H--2C--2H--3D--,4H,HHxx (H=A;K or Q)
1C--1H--2C--2H--3D--,4S,xxxxx or xxxxxx (H=A;K or Q)
1C--1H--2C--2H--3D--,4N,Hxxxx or Hxxxxx (H=A;K or Q)
1C--1H--2C--2H--3D--,5C,HHxxx or HHxxxx (H=A;K or Q)
1C--1H--2C--2H--4D--,4H,4 ctrls. (A=2 K=1)
1C--1H--2C--2H--4D--,4S,5 ctrls. (A=2 K=1)
1C--1H--2C--2H--4D--,4N,6 ctrls. (A=2 K=1)
1C--1H--2C--2H--4D--,5C,7 ctrls. (A=2 K=1)
1C--1H--2C--2S--,2N,Beta; General Control Ask
1C--1H--2C--2S--,3C,Sigma: asking to clarify holding in !C
1C--1H--2C--2S--,3H,EPSILON Asking for degree of control in !H
1C--1H--2C--2S--,3S,EPSILON Asking for degree of control in !S
1C--1H--2C--2S--,3N,To Play
1C--1H--2C--2S--3H--,3S,No Control or 1st and 2nd Round Control
1C--1H--2C--2S--3H--,3N,3rd Round Control
1C--1H--2C--2S--3H--,4C,2nd Round Control
1C--1H--2C--2S--3H--,4D,2nd and 3rd Round Control
1C--1H--2C--2S--3H--,4H,1st Round Control
1C--1H--2C--2S--3H--,4S,1st and 3rd Round Contro
1C--1H--2C--2S--3H--,4N,1st; 2nd and 3rd Round Control
1C--1H--2C--2S--3H--3S--,4H,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3H--3S--4H--,4S,No Control
1C--1H--2C--2S--3H--3S--4H--,4N,First and Second ctrls.
1C--1H--2C--2S--3H--3S--4H--,5C,AKJxx(x..)
1C--1H--2C--2S--3H--3S--4H--,5D,Asking bid response 
1C--1H--2C--2S--3H--3N--,4H,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3H--3N--4H--,4S,No Jack
1C--1H--2C--2S--3H--3N--4H--,4N,With Jack
1C--1H--2C--2S--3H--3N--4H--,5C,Asking bid response 
1C--1H--2C--2S--3H--3N--4H--,5D,Asking bid response 
1C--1H--2C--2S--3H--4C--,4D,Asking bid response 
1C--1H--2C--2S--3H--4C--,4H,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3H--4C--,4S,Asking bid response 3!Ss
1C--1H--2C--2S--3H--4C--,4N,Asking bid response 
1C--1H--2C--2S--3H--4C--4H--,4S,No Jack
1C--1H--2C--2S--3H--4C--4H--,4N,With Jack
1C--1H--2C--2S--3H--4C--4H--,5C,Asking bid response 
1C--1H--2C--2S--3H--4C--4H--,5D,Asking bid response 
1C--1H--2C--2S--3H--4D--,4H,REPEAT EPSILON:Asking to cloarify
1C--1H--2C--2S--3H--4D--,4S,Asking bid response 3-4!Ss
1C--1H--2C--2S--3H--4D--,4N,Asking bid response 
1C--1H--2C--2S--3H--4D--,5C,Asking bid response 
1C--1H--2C--2S--3H--4D--,5D,Asking bid response 
1C--1H--2C--2S--3H--4D--4H--,4S,No Jack
1C--1H--2C--2S--3H--4D--4H--,4N,With Jack
1C--1H--2C--2S--3H--4D--4H--,5C,Asking bid response 
1C--1H--2C--2S--3H--4D--4H--,5D,Asking bid response 
1C--1H--2C--2S--3H--4H--,5H,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3H--4H--5H--,5S,NO Jack
1C--1H--2C--2S--3H--4H--5H--,5N,With Jack
1C--1H--2C--2S--3H--4H--5H--,6C,Asking bid response 
1C--1H--2C--2S--3H--4S--,5H,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3H--4S--5H--,5S,NO Jack
1C--1H--2C--2S--3H--4S--5H--,5N,With Jack
1C--1H--2C--2S--3H--4S--5H--,6C,Asking bid response 
1C--1H--2C--2S--3H--4N--,5H,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3H--4N--5H--,5S,NO Jack
1C--1H--2C--2S--3H--4N--5H--,5N,With Jack
1C--1H--2C--2S--3H--4N--5H--,6C,Asking bid response 
1C--1H--2C--2S--3S--,3N,No Control (ie: xxx or longer) or 1st and 2nd Round Control (ie: AKx or A)
1C--1H--2C--2S--3S--,4C,3rd Round Control (ie: xx; Qxx or Qx)
1C--1H--2C--2S--3S--,4D,2nd Round Control (x; Kxx or K)
1C--1H--2C--2S--3S--,4H,2nd and 3rd Round Control (Kx; KQx or KQ)
1C--1H--2C--2S--3S--,4S,1st Round Control (Void or Axx)
1C--1H--2C--2S--3S--,4N,1st and 3rd Round Control (Ax; AQx or AQ)
1C--1H--2C--2S--3S--,5C,1st; 2nd and 3rd Round Control (AK; AKQx or AKQ
1C--1H--2C--2S--3S--3N--,4S,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3S--3N--4S--,4N,No ctrls.
1C--1H--2C--2S--3S--3N--4S--,5C,A single
1C--1H--2C--2S--3S--3N--4S--,5D,AKx
1C--1H--2C--2S--3S--3N--4S--,5H,AKxx(x...)
1C--1H--2C--2S--3S--3N--4S--,5S,AKJx(x...)
1C--1H--2C--2S--3S--4C--,4S,REPEAT EPSILON: Asking to clarify
1C--1H--2C--2S--3S--4C--4S--,4N,xx
